///////////////////////////////////////////////////////////////
// Scripted by THINH NGUYEN
// File: ECIDsOnlyFromHostLog.txt
// SoftRev: 1.76a5
// Date: Tue Aug 13 17:36:35 2019
//
// This file is to configure all VIDs. WARNING!!!
// DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
ECID : $390272662 : 17431696 : WHCSetPressure : 
ECID : $390273284 : 17431904 : WHCHandOffFlow : 
ECID : $390273312 : 17431920 : LLGvFlowEnabled : 
ECID : $390273334 : 17431936 : RC1GvFlowEnabled : 
ECID : $390273337 : 17431939 : RC4GvFlowEnabled : 
ECID : $390273362 : 17431952 : BERBTHoldTime : 
ECID : $390273384 : 17431968 : AlarmInhibitMaintMode : 
ECID : $390272663 : 17431697 : LL1SetPressure : 
ECID : $390272664 : 17431698 : LL2SetPressure : 
ECID : $390272786 : 17431712 : WHCSetFlowRate : 
ECID : $390272787 : 17431713 : LL1SetFlowRate : 
ECID : $390272788 : 17431714 : LL2SetFlowRate : 
ECID : $390273111 : 17431857 : LL1SetDoorOpenFlow : 
ECID : $390273112 : 17431858 : LL2SetDoorOpenFlow : 
ECID : $389031041 : 17302481 : RC1AutoCleaningCascadeMode : 
ECID : $389031044 : 17302484 : RC4AutoCleaningCascadeMode : 
ECID : $389031063 : 17302497 : RC1AutoLinePurgeCascadeMode : 
ECID : $389031168 : 17302500 : RC4AutoLinePurgeCascadeMode : 
ECID : $389031186 : 17302512 : FFUAlarmTotalAlarmCount : 
ECID : $389031208 : 17302528 : FFUAlarmAutoPauseCountLimit : 
ECID : $389031209 : 17302529 : RC1PSCycleCountLimit : 
ECID : $389031218 : 17302532 : RC4PSCycleCountLimit : 
ECID : $389031237 : 17302545 : RC1PSPulseCountLimit : 
ECID : $389031240 : 17302548 : RC4PSPulseCountLimit : 
ECID : $389031265 : 17302561 : RC1PSPulseTimeLimit : 
ECID : $389031268 : 17302564 : RC4PSPulseTimeLimit : 
ECID : $389031287 : 17302577 : RC1PSCycleCountTotal : 
ECID : $389031296 : 17302580 : RC4PSCycleCountTotal : 
ECID : $389031315 : 17302593 : RC1PSPulseCountTotal : 
ECID : $389031318 : 17302596 : RC4PSPulseCountTotal : 
ECID : $389031433 : 17302609 : RC1PSPulseTimeTotal : 
