///////////////////////////////////////////////////////////////
// Scripted by THINH NGUYEN
// File: VIDsOnlyFromDBInfo.txt
// Version: 1.0
// Date: Wed Jun 10 19:49:56 2020
//
// This file is to configure all VIDs. WARNING!!!
// DO NOT_EDIT without reading first.
// All comments should follow the format being used and seen.
// The last line should be an empty line.
//
VID : $01050531 : 17106225 : LL1WaferCount12Name : 
VID : $01050532 : 17106226 : LL2WaferCount12Name : 
VID : $01050533 : 17106227 : LL3WaferCount12Name : 
VID : $01050534 : 17106228 : LL4WaferCount12Name : 
VID : $01050541 : 17106241 : LL1WaferCount13Name : 
VID : $01050542 : 17106242 : LL2WaferCount13Name : 
VID : $01050543 : 17106243 : LL3WaferCount13Name : 
VID : $01050544 : 17106244 : LL4WaferCount13Name : 
VID : $01050551 : 17106257 : LL1WaferCount14Name : 
VID : $01050552 : 17106258 : LL2WaferCount14Name : 
VID : $01050553 : 17106259 : LL3WaferCount14Name : 
VID : $01050554 : 17106260 : LL4WaferCount14Name : 
VID : $01050561 : 17106273 : LL1WaferCount15Name : 
VID : $01050562 : 17106274 : LL2WaferCount15Name : 
VID : $01050563 : 17106275 : LL3WaferCount15Name : 
VID : $01050564 : 17106276 : LL4WaferCount15Name : 
VID : $01050571 : 17106289 : LL1WaferCount16Name : 
VID : $01050572 : 17106290 : LL2WaferCount16Name : 
VID : $01050573 : 17106291 : LL3WaferCount16Name : 
VID : $01050574 : 17106292 : LL4WaferCount16Name : 
VID : $01050581 : 17106305 : LL1WaferCount17Name : 
VID : $01050582 : 17106306 : LL2WaferCount17Name : 
VID : $01050583 : 17106307 : LL3WaferCount17Name : 
VID : $01050584 : 17106308 : LL4WaferCount17Name : 
VID : $01050591 : 17106321 : LL1WaferCount18Name : 
VID : $01050592 : 17106322 : LL2WaferCount18Name : 
VID : $01050593 : 17106323 : LL3WaferCount18Name : 
VID : $01050594 : 17106324 : LL4WaferCount18Name : 
VID : $010505a1 : 17106337 : LL1WaferCount19Name : 
VID : $010505a2 : 17106338 : LL2WaferCount19Name : 
VID : $010505a3 : 17106339 : LL3WaferCount19Name : 
VID : $010505a4 : 17106340 : LL4WaferCount19Name : 
VID : $010505b1 : 17106353 : LL1WaferCount20Name : 
VID : $010505b2 : 17106354 : LL2WaferCount20Name : 
VID : $010505b3 : 17106355 : LL3WaferCount20Name : 
VID : $010505b4 : 17106356 : LL4WaferCount20Name : 
VID : $010505d0 : 17106384 : WHCWaferCount1Name : 
VID : $010505f0 : 17106416 : WHCWaferCount2Name : 
VID : $01050620 : 17106464 : WHCWaferCount3Name : 
VID : $01050660 : 17106528 : WHCWaferCount4Name : 
VID : $010506b0 : 17106608 : WHCWaferCount5Name : 
VID : $01050710 : 17106704 : WHCWaferCount6Name : 
VID : $01050780 : 17106816 : WHCWaferCount7Name : 
VID : $01050800 : 17106944 : WHCWaferCount8Name : 
VID : $01050890 : 17107088 : WHCWaferCount9Name : 
VID : $01050930 : 17107248 : WHCWaferCount10Name : 
VID : $010509e0 : 17107424 : WHCWaferCount11Name : 
VID : $01050aa0 : 17107616 : WHCWaferCount12Name : 
VID : $01050b70 : 17107824 : WHCWaferCount13Name : 
VID : $01050c50 : 17108048 : WHCWaferCount14Name : 
VID : $01050d40 : 17108288 : WHCWaferCount15Name : 
VID : $01050e40 : 17108544 : WHCWaferCount16Name : 
VID : $01050f50 : 17108816 : WHCWaferCount17Name : 
VID : $01051070 : 17109104 : WHCWaferCount18Name : 
VID : $010511a0 : 17109408 : WHCWaferCount19Name : 
VID : $010512e0 : 17109728 : WHCWaferCount20Name : 
VID : $01050701 : 17106689 : RC1WaferCountXName : 
VID : $01050702 : 17106690 : RC2WaferCountXName : 
VID : $01050703 : 17106691 : RC3WaferCountXName : 
VID : $01050704 : 17106692 : RC4WaferCountXName : 
VID : $01050510 : 17106192 : DepositionStepProgressTime : 
VID : $01050520 : 17106208 : DepositionStepApproachingTime : 
VID : $01050530 : 17106224 : CleaningStepProgressTime : 
VID : $01050540 : 17106240 : CleaningStepApproachingTime : 
VID : $02050030 : 33882160 : Clock : 
VID : $02050020 : 33882144 : EventsEnabled : 
VID : $05050010 : 84213776 : EquipmentConstantID : 
VID : $05050020 : 84213792 : OperatorId : 
VID : $05050030 : 84213808 : PPChangeStatus : 
VID : $05050040 : 84213824 : PPChangeName : 
VID : $05050060 : 84213856 : PPCheck : 
VID : $05050070 : 84213872 : PPCheckMsg : 
VID : $05050080 : 84213888 : PPExecName : 
VID : $05050090 : 84213904 : OperatorCommand : 
VID : $050500A0 : 84213920 : CommandOption : 
VID : $050500B0 : 84213936 : PreviousCommand : 
VID : $02050110 : 33882384 : ProcessState : 
VID : $02050120 : 33882400 : PreviousProcessState : 
VID : $02050140 : 33882432 : FERbtControlState : 
VID : $02050150 : 33882448 : BERbtControlState : 
VID : $02050170 : 33882480 : MetrologyControlState : 
VID : $02050200 : 33882624 : WHCControlState : 
VID : $02050210 : 33882640 : WHCPressState : 
VID : $020502c1 : 33882817 : RC1ProRcpName : 
VID : $020502c2 : 33882818 : RC2ProRcpName : 
VID : $020502c3 : 33882819 : RC3ProRcpName : 
VID : $020502c4 : 33882820 : RC4ProRcpName : 
VID : $020502e1 : 33882849 : RC1Step : 
VID : $020502e2 : 33882850 : RC2Step : 
VID : $020502e3 : 33882851 : RC3Step : 
VID : $020502e4 : 33882852 : RC4Step : 
VID : $020502f1 : 33882865 : RC1StepName : 
VID : $020502f2 : 33882866 : RC2StepName : 
VID : $020502f3 : 33882867 : RC3StepName : 
VID : $020502f4 : 33882868 : RC4StepName : 
VID : $02050301 : 33882881 : RC1StepTime : 
VID : $02050302 : 33882882 : RC2StepTime : 
VID : $02050303 : 33882883 : RC3StepTime : 
VID : $02050304 : 33882884 : RC4StepTime : 
VID : $02050311 : 33882897 : RC1StepRemainTime : 
VID : $02050312 : 33882898 : RC2StepRemainTime : 
VID : $02050313 : 33882899 : RC3StepRemainTime : 
VID : $02050314 : 33882900 : RC4StepRemainTime : 
VID : $02050321 : 33882913 : RC1RecipeRemainTime : 
VID : $02050322 : 33882914 : RC2RecipeRemainTime : 
VID : $02050323 : 33882915 : RC3RecipeRemainTime : 
VID : $02050324 : 33882916 : RC4RecipeRemainTime : 
VID : $02050341 : 33882945 : RC1CarrierID : 
VID : $02050361 : 33882977 : RC2CarrierID : 
VID : $02050360 : 33882976 : LCStartMethod : 
VID : $02050401 : 33883137 : RCXAIX : 
VID : $02050801 : 33884161 : RCXAOX : 
VID : $02050C01 : 33885185 : RCXDIX : 
VID : $02051201 : 33886721 : RCXDOX : 
VID : $02051801 : 33888257 : RCXTIX : 
VID : $02051A01 : 33888769 : RCXTOX : 
VID : $02051C01 : 33889281 : RCXAOXOffset_SV : 
VID : $02053781 : 33896321 : RCXSAAOXOffset_SV : 
VID : $02052001 : 33890305 : RCXTOXOffset_SV : 
VID : $02167001 : 35024897 : RCXSusUpPositionPulse : 
VID : $02167011 : 35024913 : RCXSusContactPositionPulse : 
VID : $02167021 : 35024929 : RCXSusDownPositionPulse : 
VID : $02167031 : 35024945 : RCXSusUpPositionMM_SV : 
VID : $02167041 : 35024961 : RCXSusContactPositionMM_SV : 
VID : $02167051 : 35024977 : RCXSusDownPositionMM_SV : 
VID : $02167061 : 35024993 : RCXSusRotationSpeedPPS : 
VID : $02167071 : 35025009 : RCXSusRotationSpeedRPM_SV : 
VID : $05050100 : 84214016 : ProcRCRound : 
VID : $05050110 : 84214032 : ProcPPName : 
VID : $05050120 : 84214048 : ProcProRcpName : 
VID : $05050130 : 84214064 : ProcRC : 
VID : $05050140 : 84214080 : ProcRCSeq : 
VID : $05050150 : 84214096 : ProcRCStepData : 
VID : $05050160 : 84214112 : ProcStartTime : 
VID : $05050170 : 84214128 : ProcEndTime : 
VID : $05050180 : 84214144 : ProcEndState : 
VID : $05050190 : 84214160 : ProcWC : 
VID : $050501A0 : 84214176 : ProcWS : 
VID : $050501B0 : 84214192 : ProcRealWC : 
VID : $050501C0 : 84214208 : ProcSetWC : 
VID : $050501D0 : 84214224 : ProcRCPrsDataFirst : 
VID : $050501E0 : 84214240 : ProcRCPrsDataFinish : 
VID : $050501F0 : 84214256 : ProcRCPrsDataMax : 
VID : $05050200 : 84214272 : ProcRCPrsDataMin : 
VID : $05050210 : 84214288 : ProcRCPrsTime : 
VID : $05050280 : 84214400 : ProcRCDepoCountX : 
VID : $050503C0 : 84214720 : ProcRCEtchCountX : 
VID : $05050500 : 84215040 : ProcRCDataMaxAIX : 
VID : $05050900 : 84216064 : ProcRCDataMaxTIX : 
VID : $05050B00 : 84216576 : ProcRCDataMeanAIX : 
VID : $05050F00 : 84217600 : ProcRCDataMeanTIX : 
VID : $05051100 : 84218112 : ProcRCDataMinAIX : 
VID : $05051500 : 84219136 : ProcRCDataMinTIX : 
VID : $05051700 : 84219648 : ProcRCDataSetAIX : 
VID : $05051B00 : 84220672 : ProcRCDataSetTIX : 
VID : $05051D00 : 84221184 : ProcRCDataSigmaAIX : 
VID : $05052100 : 84222208 : ProcRCDataSigmaTIX : 
VID : $02052201 : 33890817 : WaferLP1Information : 
VID : $02052202 : 33890818 : WaferLP2Information : 
VID : $02052203 : 33890819 : WaferLP3Information : 
VID : $02052204 : 33890820 : WaferLP4Information : 
VID : $02052205 : 33890821 : WaferLP5Information : 
VID : $02052206 : 33890822 : WaferLP6Information : 
VID : $02052211 : 33890833 : WaferLLXInformation : 
VID : $02052221 : 33890849 : WaferRCXInformation : 
VID : $02052241 : 33890881 : WaferCSTGXInformation : 
VID : $02052250 : 33890896 : WaferALNInformation : 
VID : $02052260 : 33890912 : WaferMTRInformation : 
VID : $02052270 : 33890928 : WaferFERbtInformation : 
VID : $02052280 : 33890944 : WaferBERbtInformation : 
VID : $05052300 : 84222720 : MoveWafer : 
VID : $05052310 : 84222736 : MoveWaferInformation : 
VID : $05052320 : 84222752 : WCOutState : 
VID : $02052290 : 33890960 : NumPorts : 
VID : $020522A1 : 33890977 : PortLocStateX : 
VID : $020522B1 : 33890993 : PortAlarmX : 
VID : $020522C1 : 33891009 : PortLocAssignedX : 
VID : $020522D1 : 33891025 : PortCarrierIDX : 
VID : $020522E1 : 33891041 : PortLoadStateX : 
VID : $020522F1 : 33891057 : PortLockStateX : 
VID : $05052340 : 84222784 : PortCarrierID : 
VID : $05052350 : 84222800 : PortLocID : 
VID : $02052301 : 33891073 : LPXWaferState : 
VID : $02052311 : 33891089 : LPXProcessedWaferCount : 
VID : $02052321 : 33891105 : LPXNoProcessedWaferCount : 
VID : $02052330 : 33891120 : RecipeFolderList : 
VID : $02052340 : 33891136 : ActiveRecipeFolder_SV : 
VID : $02052351 : 33891153 : MainteRCXInformation : 
VID : $02052361 : 33891169 : MainteLLXInformation : 
VID : $02052371 : 33891185 : MainteLPXInformation : 
VID : $02052381 : 33891201 : RCXPMMaintenanceState : 
VID : $02052390 : 33891216 : WHCTMMaintenanceState : 
VID : $020523A0 : 33891232 : MainteUIOInformation : 
